"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end","rp10_vs_PXR2","rp100_vs_PXR2"
"2454","US_000139",32.8333299895237,-110.0167,"US",632,0.8107484,0.2924153,0.06640324,33.8,51.3,64.8,80.5,"Arid cold",51,340,22,19.50171,"1948-07-01 01:00:00","1968-01-01 00:00:00",NA,NA
"2455","US_000141",34.6499999904518,-112.4333,"US",632,0.8107484,0.2924153,0.06640324,35.5,54,68.2,84.7,"Arid cold",51,340,22,21.50308,"1948-07-01 01:00:00","1970-01-01 00:00:00",NA,NA
"2456","US_000145",34.8954999905786,-111.7644,"US",632,0.8107484,0.2924153,0.06640324,49,74.5,94.1,116.8,"Mediterranean",51,340,22,37.72017,"1973-04-12 18:00:00","2011-01-01 00:00:00",15.0622807832782,-12.8051564368476
"2457","US_000149",33.7985999900137,-110.9714,"US",632,0.8107484,0.2924153,0.06640324,66.1,100.6,127,157.7,"Arid hot",51,340,22,35.91513,"1976-01-01 01:00:00","2011-12-01 00:00:00",NA,NA
"2458","US_000152",33.5499999898867,-110.95,"US",632,0.8107484,0.2924153,0.06640324,52.1,79.2,100,124.1,"Arid hot",51,340,22,26.25325,"1951-10-01 01:00:00","1978-01-01 00:00:00",NA,NA
"2459","US_000153",33.9119399900718,-111.4856,"US",632,0.8107484,0.2924153,0.06640324,62.3,94.7,119.6,148.5,"Arid hot",51,340,22,23.46475,"1980-07-14 13:00:00","2004-01-01 00:00:00",NA,NA
"2460","US_000155",33.304999989762,-111.0672,"US",632,0.8107484,0.2924153,0.06640324,65.9,100.3,126.6,157.2,"Mediterranean",51,340,22,30.22165,"1978-10-12 14:00:00","2009-01-01 00:00:00",NA,NA
"2461","US_000157",33.3666699897933,-111.4333,"US",632,0.8107484,0.2924153,0.06640324,39.4,59.9,75.7,93.9,"Arid hot",51,340,22,20.50376,"1948-07-01 01:00:00","1969-01-01 00:00:00",NA,NA
"2462","US_000158",32.616669989415,-109.6167,"US",411,0.8064018,0.3305168,0.00855486,35,54.6,68,82.6,"Arid cold",24,360,17,19.50171,"1948-07-01 01:00:00","1968-01-01 00:00:00",NA,NA
"2463","US_000162",32.2999999892574,-111.05,"US",632,0.8107484,0.2924153,0.06640324,39,59.4,75,93.1,"Arid hot",51,340,22,17.50308,"1948-07-01 01:00:00","1966-01-01 00:00:00",NA,NA
"2464","US_000163",32.131299989174,-110.9552,"US",632,0.8107484,0.2924153,0.06640324,41,62.3,78.7,97.7,"Arid hot",51,340,22,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",-18.9442184899935,-40.5391090342491
"2465","US_000166",33.7999999900144,-110.95,"US",632,0.8107484,0.2924153,0.06640324,73.2,111.3,140.6,174.5,"Arid hot",51,340,22,24.50376,"1948-07-01 01:00:00","1973-01-01 00:00:00",NA,NA
"2466","US_000167",32.0454999891318,-110.7141,"US",632,0.8107484,0.2924153,0.06640324,42.5,64.6,81.5,101.2,"Arid hot",51,340,22,33.29922,"1977-09-13 12:00:00","2011-01-01 00:00:00",NA,NA
"2467","US_000168",34.9280999905955,-112.8097,"US",185,0.7890484,0.3725127,-0.01115566,47.6,76.9,96.4,117,"Arid cold",109,260,6,32.36539,"1979-07-20 14:00:00","2011-12-01 00:00:00",NA,NA
"2468","US_000170",32.8166699895153,-109.5167,"US",411,0.8064018,0.3305168,0.00855486,30,46.7,58.3,70.8,"Arid cold",24,360,17,19.50171,"1948-07-01 01:00:00","1968-01-01 00:00:00",NA,NA
"2469","US_000171",35.0280999906473,-110.7208,"US",632,0.8107484,0.2924153,0.06640324,25.9,39.3,49.7,61.7,"Arid cold",51,340,22,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",NA,NA
"2470","US_000174",32.6666699894401,-114.6,"US",169,0.6695529,0.4627118,0.1225817,25.6,47.8,66.8,90.3,"Arid hot",161,420,7,48.33402,"1948-09-01 01:00:00","1997-01-01 00:00:00",14.9043424593351,-11.8296533813756
"2471","US_000177",34.7999999905293,-93.46667,"US",587,0.8551376,0.2511044,-0.0003180847,98.8,140.3,168.4,198.6,"Humid subtropical",192,480,22,36.67077,"1948-05-01 01:00:00","1985-01-01 00:00:00",-51.6146610373941,-64.5056632894227
"2472","US_000179",35.4166699908484,-92.88333,"US",306,0.8381745,0.2552951,0.05440295,103,149.3,184,223.8,"Humid subtropical",183,420,14,18.66667,"1948-05-02 01:00:00","1967-01-01 00:00:00",NA,NA
"2473","US_000195",35.1499999907103,-93.91667,"US",587,0.8551376,0.2511044,-0.0003180847,96.7,137.3,164.8,194.3,"Humid subtropical",192,480,22,28.41889,"1949-08-01 01:00:00","1978-01-01 00:00:00",NA,NA
"2474","US_000203",33.3110999897651,-92.485,"US",587,0.8551376,0.2511044,-0.0003180847,111.5,158.4,190.1,224.1,"Humid subtropical",192,480,22,26.16564,"1985-10-01 01:00:00","2011-12-01 00:00:00",NA,NA
"2475","US_000205",33.5833299899037,-92.85,"US",587,0.8551376,0.2511044,-0.0003180847,108.1,153.6,184.3,217.3,"Humid subtropical",192,480,22,18.66393,"1948-05-03 01:00:00","1967-01-01 00:00:00",NA,NA
"2476","US_000207",34.4499999903485,-93.01667,"US",587,0.8551376,0.2511044,-0.0003180847,95.2,135.1,162.2,191.2,"Humid subtropical",192,480,22,17.66461,"1948-05-03 01:00:00","1966-01-01 00:00:00",NA,NA
"2477","US_000210",35.7999999910469,-93.8,"US",714,0.8561412,0.2472482,0.004655391,96.3,136.3,163.6,193.1,"Humid subtropical",90,180,25,38.66667,"1948-05-02 01:00:00","1987-01-01 00:00:00",15.2878683019897,-11.5599014467907
"2478","US_000213",34.2499999902455,-93.73333,"US",587,0.8551376,0.2511044,-0.0003180847,116.5,165.5,198.6,234.1,"Humid subtropical",192,480,22,27.56468,"1948-06-08 01:00:00","1976-01-01 00:00:00",NA,NA
"2479","US_000215",35.0666699906672,-93.4,"US",587,0.8551376,0.2511044,-0.0003180847,109.2,155,186.1,219.4,"Humid subtropical",192,480,22,38.99795,"1953-01-01 01:00:00","1992-01-01 00:00:00",6.27767797931116,-18.4726247019569
"2480","US_000230",34.7593999905083,-92.4553,"US",587,0.8551376,0.2511044,-0.0003180847,112.3,159.5,191.5,225.7,"Humid subtropical",192,480,22,30.57518,"1981-05-04 11:00:00","2011-12-01 00:00:00",NA,NA
"2481","US_000234",35.3329999908051,-94.3625,"US",928,0.8259681,0.2681287,0.068055,94.9,140.2,175.2,215.7,"Humid subtropical",36,300,30,63.58111,"1948-05-02 01:00:00","2011-12-01 00:00:00",-6.50685182556304,-28.6410232546592
"2482","US_000236",34.2055599902226,-94.24639,"US",587,0.8551376,0.2511044,-0.0003180847,127.5,181,217.3,256.1,"Humid subtropical",192,480,22,36.51004,"1966-06-28 18:00:00","2003-01-01 00:00:00",-11.571540270796,-33.7381966217158
"2483","US_000243",35.4666699908743,-92.05,"US",306,0.8381745,0.2552951,0.05440295,93.3,135.2,166.7,202.7,"Humid subtropical",183,420,14,17.67009,"1948-05-01 01:00:00","1966-01-01 00:00:00",NA,NA
"2484","US_000244",35.4333299908571,-93,"US",306,0.8381745,0.2552951,0.05440295,96.4,139.7,172.2,209.4,"Humid subtropical",183,420,14,24.25188,"1966-10-01 01:00:00","1991-01-01 00:00:00",NA,NA
"2485","US_000248",36.0833299911935,-93.73333,"US",714,0.8561412,0.2472482,0.004655391,97.8,138.5,166.3,196.2,"Humid subtropical",90,180,25,36.66804,"1948-05-02 01:00:00","1985-01-01 00:00:00",-9.81268689913429,-31.1706596160422
"2486","US_000250",33.0333299896244,-92.08333,"US",587,0.8551376,0.2511044,-0.0003180847,98.4,139.7,167.7,197.7,"Humid subtropical",192,480,22,29.66461,"1948-05-03 01:00:00","1978-01-01 00:00:00",NA,NA
"2487","US_000251",33.8333299900315,-92.26667,"US",587,0.8551376,0.2511044,-0.0003180847,90.6,128.6,154.4,182,"Humid subtropical",192,480,22,25.66461,"1948-05-03 01:00:00","1974-01-01 00:00:00",NA,NA
"2488","US_000254",33.3612999897906,-93.5674,"US",270,0.814351,0.2653873,0.1108763,106.3,158.6,202.4,255.8,"Humid subtropical",35,140,10,20.66804,"1991-04-01 01:00:00","2011-12-01 00:00:00",NA,NA
"2489","US_000258",34.7390999904978,-90.7663,"US",587,0.8551376,0.2511044,-0.0003180847,89.8,127.5,153.1,180.5,"Humid subtropical",192,480,22,26.66393,"1948-05-03 01:00:00","1975-01-01 00:00:00",NA,NA
"2490","US_000259",36.0499999911763,-92.65,"US",714,0.8561412,0.2472482,0.004655391,95.8,135.6,162.8,192.1,"Humid subtropical",90,180,25,39.66872,"1948-05-01 01:00:00","1988-01-01 00:00:00",-13.3205949766552,-38.5916467833019
"2491","US_000263",33.3166699897679,-91.48333,"US",587,0.8551376,0.2511044,-0.0003180847,94.6,134.3,161.2,190.1,"Humid subtropical",192,480,22,23.64305,"1948-05-10 10:00:00","1972-01-01 00:00:00",NA,NA
"2492","US_000269",36.3333299913227,-92.38333,"US",714,0.8561412,0.2472482,0.004655391,89,125.9,151.2,178.5,"Humid subtropical",90,180,25,32.61704,"1953-05-20 16:00:00","1986-01-01 00:00:00",0.820539328281727,-28.3004469934144
"2493","US_000276",34.8352999905475,-92.2596,"US",587,0.8551376,0.2511044,-0.0003180847,100.3,142.4,170.9,201.5,"Humid subtropical",192,480,22,35.91513,"1976-01-01 01:00:00","2011-12-01 00:00:00",-17.3232107320598,-40.3322634109754
"2494","US_000282",33.7999999900144,-93.38333,"US",587,0.8551376,0.2511044,-0.0003180847,107.6,152.8,183.4,216.3,"Humid subtropical",192,480,22,34.66393,"1948-05-03 01:00:00","1983-01-01 00:00:00",-9.64786541095911,-36.6129266841653
"2495","US_000283",36.2499999912796,-92.85,"US",714,0.8561412,0.2472482,0.004655391,82.6,116.9,140.4,165.7,"Humid subtropical",90,180,25,22.66667,"1948-05-02 01:00:00","1971-01-01 00:00:00",NA,NA
"2496","US_000287",33.0666699896412,-94.03333,"US",270,0.814351,0.2653873,0.1108763,100.3,149.7,191,241.4,"Humid subtropical",35,140,10,22.66393,"1948-05-03 01:00:00","1971-01-01 00:00:00",NA,NA
"2497","US_000288",34.4333299903399,-92.9,"US",587,0.8551376,0.2511044,-0.0003180847,110.1,156.4,187.7,221.3,"Humid subtropical",192,480,22,17.66461,"1948-05-03 01:00:00","1966-01-01 00:00:00",NA,NA
"2498","US_000289",35.8235999910591,-93.7672,"US",714,0.8561412,0.2472482,0.004655391,112.3,158.9,190.8,225.2,"Humid subtropical",90,180,25,23.75086,"1988-03-01 01:00:00","2011-12-01 00:00:00",NA,NA
"2499","US_000300",35.9166699911073,-94.18333,"US",714,0.8561412,0.2472482,0.004655391,98.3,139.2,167.1,197.2,"Humid subtropical",90,180,25,18.66792,"1948-05-01 14:00:00","1967-01-01 00:00:00",NA,NA
"2500","US_000301",36.3166699913141,-91.9,"US",714,0.8561412,0.2472482,0.004655391,83,117.4,141,166.4,"Humid subtropical",90,180,25,39.66598,"1948-05-02 01:00:00","1988-01-01 00:00:00",-4.17927672894562,-30.8585939548366
"2501","US_000303",34.9499999906069,-93.46667,"US",587,0.8551376,0.2511044,-0.0003180847,100.8,143.2,171.8,202.6,"Humid subtropical",192,480,22,37.66461,"1948-05-03 01:00:00","1986-01-01 00:00:00",-1.72165118281888,-28.6500529221877
"2502","US_000304",35.2546999907645,-90.7965,"US",306,0.8381745,0.2552951,0.05440295,97.7,141.6,174.6,212.3,"Humid subtropical",183,420,14,32.46623,"1979-06-13 18:00:00","2011-12-01 00:00:00",-11.4199521724091,-35.9876794275319
"2503","US_000312",34.8666699905637,-119.3333,"US",407,0.8063108,0.3684734,-0.05472676,23.6,37.5,45.9,54.4,"Mediterranean",65,160,13,23.50171,"1948-07-01 01:00:00","1972-01-01 00:00:00",NA,NA
"2504","US_000313",35.1843999907281,-120.398,"US",407,0.8063108,0.3684734,-0.05472676,82,130.1,159.5,189.1,"Mediterranean",65,160,13,17.89539,"1994-01-07 18:00:00","2011-12-01 00:00:00",NA,NA
"2505","US_000315",38.4269399923898,-122.2483,"US",674,0.8148581,0.2957925,0.04709727,95,144.1,180.5,221.7,"Mediterranean",9,100,22,29.99863,"1969-01-01 01:00:00","1999-01-01 00:00:00",NA,NA
"2506","US_000322",40.3982999933513,-122.1452,"US",489,0.8710613,0.2493207,-0.0642614,56.8,79.2,92.6,105.9,"Mediterranean",60,200,19,40.41889,"1971-07-01 01:00:00","2011-12-01 00:00:00",-1.55647846442059,-29.2715795717333
"2507","US_000329",37.8743999921116,-122.2605,"US",429,0.8222489,0.2585452,0.10101,67.4,99.5,125.7,157.5,"Mediterranean",63,100,12,43.50171,"1948-07-01 01:00:00","1992-01-01 00:00:00",-15.5841859250654,-37.7637419400091
"2508","US_000334",34.1833299902112,-118.5,"US",258,0.7972007,0.3740706,-0.03664703,68.2,109.5,135.7,162.5,"Mediterranean",58,40,6,29.50308,"1948-07-01 01:00:00","1978-01-01 00:00:00",NA,NA
"2509","US_000337",38.9090999926299,-120.6677,"US",674,0.8148581,0.2957925,0.04709727,118.4,179.5,224.9,276.3,"Mediterranean",9,100,22,42.16564,"1969-10-01 01:00:00","2011-12-01 00:00:00",-9.17423700244431,-31.381359294965
"2510","US_000339",33.6166699899207,-114.7167,"US",169,0.6695529,0.4627118,0.1225817,24.4,45.6,63.8,86.2,"Arid hot",161,420,7,41.87132,"1953-02-16 13:00:00","1995-01-01 00:00:00",-30.0378871789304,-48.6695485069982
"2511","US_000341",35.0041999906349,-117.6503,"US",185,0.7890484,0.3725127,-0.01115566,25.7,41.5,52,63.1,"Arid hot",109,260,6,51.06776,"1959-12-07 13:00:00","2011-01-01 00:00:00",-22.102184667512,-39.1620161651356
"2512","US_000345",33.8904999900608,-117.9263,"US",187,0.8190947,0.4030135,-0.1467852,59.5,94.7,112.7,129,"Mediterranean",53,20,4,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",10.2496213430614,-11.8123019872771
"2513","US_000346",37.8833299921162,-121.7667,"US",674,0.8148581,0.2957925,0.04709727,55,83.5,104.6,128.5,"Mediterranean",9,100,22,36.39836,"1950-08-08 13:00:00","1987-01-01 00:00:00",-5.2755448181142,-26.8986342211104
"2514","US_000349",40.4833299933914,-123.8833,"US",353,0.8473985,0.2399193,0.05638327,78.1,111.1,136.1,164.6,"Mediterranean",55,160,12,24.5859,"1971-06-01 01:00:00","1996-01-01 00:00:00",NA,NA
"2515","US_000351",38.7666699925592,-122.15,"US",674,0.8148581,0.2957925,0.04709727,52.2,79.1,99.1,121.7,"Mediterranean",9,100,22,27.85763,"1949-02-22 01:00:00","1977-01-01 00:00:00",NA,NA
"2516","US_000355",36.7666699915459,-121.1833,"US",623,0.7782831,0.3175523,0.1097928,41.6,66.2,86.6,111.6,"Arid cold",56,180,25,25.50308,"1948-07-01 01:00:00","1974-01-01 00:00:00",NA,NA
"2517","US_000358",34.5821999904167,-119.9817,"US",407,0.8063108,0.3684734,-0.05472676,89.1,141.4,173.4,205.5,"Mediterranean",65,160,13,51.25257,"1951-10-01 01:00:00","2003-01-01 00:00:00",-24.7883162307012,-41.2562467625281
"2518","US_000360",38.2768999923146,-120.3113,"US",623,0.7782831,0.3175523,0.1097928,104.2,165.6,216.8,279.3,"Mediterranean",56,180,25,25.39231,"1986-07-10 12:00:00","2011-12-01 00:00:00",NA,NA
"2519","US_000361",38.1999999922759,-120.3667,"US",674,0.8148581,0.2957925,0.04709727,103.2,156.6,196.1,240.9,"Mediterranean",9,100,22,38.5024,"1948-07-01 01:00:00","1987-01-01 00:00:00",-10.7002443039705,-30.7764932481241
"2520","US_000362",35.88332999109,-118.6833,"US",623,0.7782831,0.3175523,0.1097928,62.6,99.5,130.3,167.8,"Arid hot",56,180,25,17.50308,"1948-07-01 01:00:00","1966-01-01 00:00:00",NA,NA
"2521","US_000370",39.4396999928906,-121.0711,"US",489,0.8710613,0.2493207,-0.0642614,113.3,157.9,184.6,211.2,"Mediterranean",60,200,19,16.80333,"1995-02-10 15:00:00","2011-12-01 00:00:00",NA,NA
"2522","US_000373",40.1704999932431,-121.0886,"US",489,0.8710613,0.2493207,-0.0642614,72.1,100.5,117.5,134.4,"Mediterranean",60,200,19,36.12218,"1975-10-17 10:00:00","2011-12-01 00:00:00",-8.21834990944474,-26.9288488774239
"2523","US_000376",33.9229999900775,-117.7777,"US",187,0.8190947,0.4030135,-0.1467852,54.4,86.5,103,117.8,"Mediterranean",53,20,4,56.50103,"1955-06-01 01:00:00","2011-12-01 00:00:00",5.36704322887215,-16.9145452287361
"2524","US_000378",34.406299990326,-119.485,"US",407,0.8063108,0.3684734,-0.05472676,85.3,135.4,165.9,196.7,"Mediterranean",65,160,13,43.08008,"1968-11-01 01:00:00","2011-12-01 00:00:00",-26.999706028475,-45.3056914779741
"2525","US_000390",38.7666699925592,-123.2167,"US",489,0.8710613,0.2493207,-0.0642614,161.4,224.8,262.9,300.8,"Mediterranean",60,200,19,25.50308,"1948-07-01 01:00:00","1974-01-01 00:00:00",NA,NA
"2526","US_000408",32.9896999896024,-116.5872,"US",263,0.8121079,0.3545042,-0.04989053,95.9,150.2,183.7,217.6,"Mediterranean",61,120,8,44.27504,"1967-08-22 14:00:00","2011-12-01 00:00:00",25.7988002402466,-2.7218270134311
"2527","US_000410",34.8499999905551,-119.4833,"US",407,0.8063108,0.3684734,-0.05472676,30.1,47.8,58.6,69.4,"Mediterranean",65,160,13,19.50171,"1948-07-01 01:00:00","1968-01-01 00:00:00",NA,NA
"2528","US_000424",41.9879999940806,-123.7183,"US",353,0.8473985,0.2399193,0.05638327,114.2,162.4,198.9,240.6,"Mediterranean",55,160,12,40.5859,"1971-05-01 01:00:00","2011-12-01 00:00:00",-11.1289160643701,-31.7389630447027
"2529","US_000425",33.7999999900144,-117.7833,"US",187,0.8190947,0.4030135,-0.1467852,54.9,87.4,104,119,"Arid cold",53,20,4,29.50308,"1948-07-01 01:00:00","1978-01-01 00:00:00",NA,NA
"2530","US_000426",33.6691999899475,-117.3319,"US",263,0.8121079,0.3545042,-0.04989053,53,83,101.5,120.2,"Arid cold",61,120,8,43.91513,"1966-02-01 01:00:00","2010-01-01 00:00:00",1.81047780991276,-21.8137805264565
"2531","US_000434",40.8096999935444,-124.1602,"US",353,0.8473985,0.2399193,0.05638327,69.3,98.6,120.7,146.1,"Mediterranean",55,160,12,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",17.6237297680943,-6.82782182308238
"2532","US_000435",36.3499999913313,-119.0667,"US",623,0.7782831,0.3175523,0.1097928,39.3,62.5,81.8,105.4,"Mediterranean",56,180,25,40.50376,"1948-07-01 01:00:00","1989-01-01 00:00:00",27.1999291858578,0.816577328335958
"2533","US_000436",38.2499999923011,-122.05,"US",674,0.8148581,0.2957925,0.04709727,56.8,86.2,108,132.7,"Mediterranean",9,100,22,24.29158,"1948-09-16 13:00:00","1973-01-01 00:00:00",NA,NA
"2534","US_000437",38.2879999923202,-122.0344,"US",674,0.8148581,0.2957925,0.04709727,72.4,109.8,137.5,168.9,"Mediterranean",9,100,22,39.83025,"1972-02-01 01:00:00","2011-12-01 00:00:00",7.09132729108677,-13.9788712731605
"2535","US_000440",40.3499999933284,-122.45,"US",353,0.8473985,0.2399193,0.05638327,107.7,153.3,187.6,227,"Mediterranean",55,160,12,20.50376,"1967-07-01 01:00:00","1988-01-01 00:00:00",NA,NA
"2536","US_000450",41.599999993907,-122.8478,"US",353,0.8473985,0.2399193,0.05638327,49.9,71,86.9,105.1,"Mediterranean",55,160,12,35.03457,"1976-11-17 16:00:00","2011-12-01 00:00:00",NA,NA
"2537","US_000452",34.7332999904947,-119.1038,"US",407,0.8063108,0.3684734,-0.05472676,66.2,105,128.7,152.6,"Mediterranean",65,160,13,17.73454,"1994-03-07 12:00:00","2011-12-01 00:00:00",NA,NA
"2538","US_000453",37.0499999916915,-121.8167,"US",429,0.8222489,0.2585452,0.10101,126.9,187.2,236.7,296.4,"Mediterranean",63,100,12,22.11488,"1952-11-19 14:00:00","1975-01-01 00:00:00",NA,NA
"2539","US_000454",36.7799999915528,-119.7194,"US",623,0.7782831,0.3175523,0.1097928,35.3,56.1,73.4,94.6,"Arid cold",56,180,25,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",-12.9064845230897,-30.6102992288971
"2540","US_000456",33.8962999900638,-117.888,"US",187,0.8190947,0.4030135,-0.1467852,63.7,101.4,120.7,138.1,"Mediterranean",53,20,4,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",19.2238847281804,-6.89546562027564
"2541","US_000457",41.8451999940171,-123.9647,"US",353,0.8473985,0.2399193,0.05638327,136.3,193.9,237.4,287.2,"Mediterranean",55,160,12,40.75291,"1971-03-01 01:00:00","2011-12-01 00:00:00",-1.47059434211239,-23.6775941171032
"2542","US_000458",38.9166699926336,-120.8333,"US",674,0.8148581,0.2957925,0.04709727,108.4,164.4,205.9,253,"Mediterranean",9,100,22,19.50171,"1948-07-01 01:00:00","1968-01-01 00:00:00",NA,NA
"2543","US_000459",38.9329999926417,-120.8008,"US",674,0.8148581,0.2957925,0.04709727,100.1,151.9,190.2,233.7,"Mediterranean",9,100,22,44.08214,"1967-11-01 01:00:00","2011-12-01 00:00:00",4.20623238532583,-19.2982773733728
"2544","US_000461",34.5224999903859,-119.6822,"US",407,0.8063108,0.3684734,-0.05472676,137.6,218.3,267.6,317.1,"Mediterranean",65,160,13,41.58522,"1970-05-01 01:00:00","2011-12-01 00:00:00",-3.20307402016251,-25.9284988713793
"2545","US_000464",36.5333299914258,-121.2833,"US",623,0.7782831,0.3175523,0.1097928,41.5,65.9,86.3,111.1,"Mediterranean",56,180,25,28.50376,"1948-07-01 01:00:00","1977-01-01 00:00:00",NA,NA
"2546","US_000465",36.7393999915319,-118.9631,"US",623,0.7782831,0.3175523,0.1097928,108.4,172.2,225.4,290.3,"Mediterranean",56,180,25,32.50376,"1948-07-01 01:00:00","1981-01-01 00:00:00",NA,NA
"2547","US_000477",40.7999999935399,-121.5,"US",489,0.8710613,0.2493207,-0.0642614,60.3,84,98.2,112.3,"Mediterranean",60,200,19,30.5024,"1948-07-01 01:00:00","1979-01-01 00:00:00",NA,NA
"2548","US_000481",37.6666699920063,-122,"US",429,0.8222489,0.2585452,0.10101,78.5,115.8,146.3,183.3,"Mediterranean",63,100,12,40.50376,"1948-07-01 01:00:00","1989-01-01 00:00:00",17.529594361646,-8.94198602458843
"2549","US_000491",41.0499999936559,-123.6667,"US",353,0.8473985,0.2399193,0.05638327,101.2,144,176.3,213.2,"Mediterranean",55,160,12,26.5024,"1948-07-01 01:00:00","1975-01-01 00:00:00",NA,NA
"2550","US_000492",41.0482999936551,-123.6755,"US",353,0.8473985,0.2399193,0.05638327,95.8,136.3,166.8,201.8,"Mediterranean",55,160,12,40.50103,"1971-06-01 01:00:00","2011-12-01 00:00:00",30.9995936589074,4.58912973422323
"2551","US_000493",39.016669992683,-123,"US",489,0.8710613,0.2493207,-0.0642614,92.8,129.3,151.2,173,"Mediterranean",60,200,19,28.50376,"1948-07-01 01:00:00","1977-01-01 00:00:00",NA,NA
"2552","US_000507",33.0762999896461,-116.5925,"US",263,0.8121079,0.3545042,-0.04989053,58.6,91.8,112.3,133,"Mediterranean",61,120,8,17.31006,"1949-09-09 13:00:00","1967-01-01 00:00:00",NA,NA
"2553","US_000516",38.7999999925758,-120.15,"US",332,0.8038338,0.2947168,0.08251633,75.8,116.2,148.1,185.9,"Mediterranean",79,320,9,32.50376,"1948-07-01 01:00:00","1981-01-01 00:00:00",NA,NA
"2554","US_000519",39.2029999927747,-123.185,"US",489,0.8710613,0.2493207,-0.0642614,73.4,102.2,119.5,136.7,"Mediterranean",60,200,19,39.49897,"1972-06-01 01:00:00","2011-12-01 00:00:00",9.12223823404441,-13.3289231821959
"2555","US_000520",40.0166699931696,-123.4,"US",353,0.8473985,0.2399193,0.05638327,106.6,151.7,185.7,224.6,"Mediterranean",55,160,12,21.50308,"1948-07-01 01:00:00","1970-01-01 00:00:00",NA,NA
"2556","US_000528",35.3833299908312,-120.1667,"US",623,0.7782831,0.3175523,0.1097928,38.5,61.1,80,103,"Arid cold",56,180,25,27.50171,"1948-07-01 01:00:00","1976-01-01 00:00:00",NA,NA
"2557","US_000529",39.683329993009,-120.9833,"US",489,0.8710613,0.2493207,-0.0642614,138.4,192.9,225.5,258,"Mediterranean",60,200,19,19.09799,"1958-11-26 12:00:00","1978-01-01 00:00:00",NA,NA
"2558","US_000538",38.1833299922675,-120.0167,"US",623,0.7782831,0.3175523,0.1097928,90.6,144,188.5,242.8,"Mediterranean",56,180,25,16.50376,"1948-07-01 01:00:00","1965-01-01 00:00:00",NA,NA
"2559","US_000539",33.8115999900204,-118.1463,"US",258,0.7972007,0.3740706,-0.03664703,55.2,88.6,109.8,131.5,"Mediterranean",58,40,6,43.33196,"1968-08-01 01:00:00","2011-12-01 00:00:00",13.7829480209556,-9.63128230529941
"2560","US_000544",33.9379999900851,-118.3888,"US",258,0.7972007,0.3740706,-0.03664703,60,96.3,119.2,142.8,"Mediterranean",58,40,6,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",1.78206104769056,-22.4852918389881
"2561","US_000545",34.023599990129,-118.2911,"US",258,0.7972007,0.3740706,-0.03664703,64.9,104.2,129.1,154.6,"Mediterranean",58,40,6,63.41684,"1948-07-01 01:00:00","2011-12-01 00:00:00",13.265389596712,-18.5500195578434
"2562","US_000546",35.6168999909521,-119.6892,"US",623,0.7782831,0.3175523,0.1097928,27.1,43.1,56.4,72.6,"Arid cold",56,180,25,55.50171,"1948-07-01 01:00:00","2004-01-01 00:00:00",NA,NA
